productId,title,category,source_url,screening_status,sourcing_status,upload_lock_status,result,rejection_gates,rejection_reasons,approval_reasons,risk_keywords,margin_rate,option_count,supplier_score,supplier_score_reason,review_reason_type,review_priority,watchlist_reason_type,missing_evidence_fields,estimated_cost,estimated_sale_price,checked_at,bundle_suggestion,is_risk_override_downgraded,is_marketable_but_high_risk,is_safe_but_low_marketability,is_low_price_consumable,is_detail_page_ready,is_upload_ready,upload_ready_blocked_reason,visibility_score,cs_burden_score,keyword_quality_info,source_evidence,verification_status,cost_analysis,detail_page_data
"RAW_1/4_3/8_adapter_6_zc9hs","[자동번역] 1/4 3/8 adapter - 상품 6","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_6_zc9hs","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.35763709677419353","5","96","특이사항 없음","DETAIL_PAGE_NEEDS_WORK","HIGH","NONE","[]","7965.3","12400","2026-04-26T11:07:52.173Z","","false","false","false","false","true","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 6"",""price"":""28.87"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""0"",""rating"":""4.5"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":5485.3,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1488,""payment_fee"":372,""return_buffer"":620,""final_landed_cost"":7965.3,""final_margin_rate"":0.35763709677419353}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_7_t5q4y","[자동번역] 1/4 3/8 adapter - 상품 7","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_7_t5q4y","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.2717464788732395","7","100","평점 4.8 초과, 배송 신뢰도 높음","OPTION_MISSING","MEDIUM","NONE","[""source_option_name 부족"",""final_margin_rate 불확실""]","15511.8","21300","2026-04-26T11:07:52.173Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 7"",""price"":""59.22"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""4"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":11251.8,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2556,""payment_fee"":639,""return_buffer"":1065,""final_landed_cost"":15511.8,""final_margin_rate"":0.2717464788732395}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_8_efxiw","[자동번역] 1/4 3/8 adapter - 상품 8","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_8_efxiw","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.26139830508474576","8","76","리뷰 및 평점 근거 부족","NONE","NONE","LOW_MARKETABILITY","[""source_option_name 부족"",""supplier_score_reason 부족"",""final_margin_rate 불확실""]","17431","23600","2026-04-26T11:07:52.173Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 8"",""price"":""66.90"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""2"",""rating"":""4.2"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":12711.000000000002,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2832,""payment_fee"":708,""return_buffer"":1180,""final_landed_cost"":17431,""final_margin_rate"":0.26139830508474576}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_9_dsnnr","[자동번역] 1/4 3/8 adapter - 상품 9","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_9_dsnnr","REJECTED","COLLECTED","BLOCKED_BY_RISK","REJECTED","[]","[]","[]","[]","0.05375138121546969","6","100","리뷰 100건 이상, 배송 신뢰도 높음","NONE","NONE","NONE","[""final_margin_rate 불확실""]","17127.1","18100","2026-04-26T11:07:52.173Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 9"",""price"":""71.09"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""708"",""rating"":""4.1"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":13507.1,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2172,""payment_fee"":543,""return_buffer"":905,""final_landed_cost"":17127.1,""final_margin_rate"":0.05375138121546969}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_10_5xkij","[자동번역] 1/4 3/8 adapter - 상품 10","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_10_5xkij","REJECTED","COLLECTED","BLOCKED_BY_RISK","REJECTED","[]","[]","[]","[]","0.010233333333333273","4","100","리뷰 100건 이상","NONE","NONE","NONE","[""source_option_name 부족"",""final_margin_rate 불확실""]","5938.6","6000","2026-04-26T11:07:52.173Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 10"",""price"":""24.94"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""435"",""rating"":""4.6"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":4738.6,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":720,""payment_fee"":180,""return_buffer"":300,""final_landed_cost"":5938.6,""final_margin_rate"":0.010233333333333273}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_11_xigfn","[자동번역] 1/4 3/8 adapter - 상품 11","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_11_xigfn","WATCHLIST","COLLECTED","NOT_ELIGIBLE_FOR_UPLOAD","WATCHLIST","[]","[]","[]","[]","0.46423827392120076","8","81","배송 신뢰도 높음, 리뷰 및 평점 근거 부족","NONE","NONE","LOW_MARKETABILITY","[""source_spec_text 부족"",""source_option_name 부족"",""supplier_score_reason 부족""]","28556.1","53300","2026-04-26T11:07:52.173Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 11"",""price"":""94.19"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""4"",""rating"":""4.1"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":17896.1,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":6396,""payment_fee"":1599,""return_buffer"":2665,""final_landed_cost"":28556.1,""final_margin_rate"":0.46423827392120076}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_12_uurww","[자동번역] 1/4 3/8 adapter - 상품 12","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_12_uurww","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.3782385786802031","5","100","리뷰 100건 이상, 평점 4.8 초과","COMPONENT_MISSING","HIGH","NONE","[""component_quantity 부족""]","12248.699999999999","19700","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 12"",""price"":""43.73"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":"""",""seller_name"":""Great Parts Store"",""review_count"":""229"",""rating"":""5.0"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":8308.699999999999,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2364,""payment_fee"":591,""return_buffer"":985,""final_landed_cost"":12248.699999999999,""final_margin_rate"":0.3782385786802031}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":"""",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_13_7bgwe","[자동번역] 1/4 3/8 adapter - 상품 13","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_13_7bgwe","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.34838461538461535","4","100","리뷰 100건 이상, 평점 4.8 초과, 배송 신뢰도 높음","OPTION_MISSING","HIGH","NONE","[""source_option_name 부족""]","5082.6","7800","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 13"",""price"":""18.54"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""612"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":3522.6,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":936,""payment_fee"":234,""return_buffer"":390,""final_landed_cost"":5082.6,""final_margin_rate"":0.34838461538461535}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_14_0es6z","[자동번역] 1/4 3/8 adapter - 상품 14","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_14_0es6z","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.40555042016806725","6","100","평점 4.8 초과, 배송 신뢰도 높음","OPTION_MISSING","HIGH","NONE","[""source_option_name 부족""]","28295.8","47600","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 14"",""price"":""98.82"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""4"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":18775.8,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":5712,""payment_fee"":1428,""return_buffer"":2380,""final_landed_cost"":28295.8,""final_margin_rate"":0.40555042016806725}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_15_0ufdh","[자동번역] 1/4 3/8 adapter - 상품 15","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_15_0ufdh","REJECTED","COLLECTED","BLOCKED_BY_RISK","REJECTED","[]","[""법적/인증/브랜드 리스크""]","[]","[]","0.31156776556776555","1","100","리뷰 100건 이상","NONE","NONE","NONE","[""source_spec_text 부족""]","18794.2","27300","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 15"",""price"":""70.18"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""105"",""rating"":""4.5"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":13334.2,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3276,""payment_fee"":819,""return_buffer"":1365,""final_landed_cost"":18794.2,""final_margin_rate"":0.31156776556776555}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_16_vl9sc","[자동번역] 1/4 3/8 adapter - 상품 16","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_16_vl9sc","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.448958071278826","10","100","리뷰 100건 이상","OPTION_MISSING","HIGH","NONE","[""source_spec_text 부족"",""source_option_name 부족""]","26284.7","47700","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 16"",""price"":""88.13"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""163"",""rating"":""4.7"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":16744.7,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":5724,""payment_fee"":1431,""return_buffer"":2385,""final_landed_cost"":26284.7,""final_margin_rate"":0.448958071278826}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_17_es6be","[자동번역] 1/4 3/8 adapter - 상품 17","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_17_es6be","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.40576323119777163","3","100","배송 신뢰도 높음","OPTION_MISSING","HIGH","NONE","[""component_quantity 부족"",""source_option_name 부족""]","21333.1","35900","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 17"",""price"":""74.49"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":"""",""seller_name"":""Great Parts Store"",""review_count"":""3"",""rating"":""4.6"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":14153.099999999999,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":4308,""payment_fee"":1077,""return_buffer"":1795,""final_landed_cost"":21333.1,""final_margin_rate"":0.40576323119777163}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":"""",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_1/4_3/8_adapter_18_k9s89","[자동번역] 1/4 3/8 adapter - 상품 18","CAMERA_ACC","https://item.taobao.com/item.htm?id=RAW_1/4_3/8_adapter_18_k9s89","REVIEW_ONLY","COLLECTED","BLOCKED_BY_REVIEW_REQUIRED","REVIEW_ONLY","[]","[]","[]","[]","0.27705468749999995","1","100","리뷰 100건 이상, 배송 신뢰도 높음","MARGIN_UNCERTAIN","MEDIUM","NONE","[""final_margin_rate 불확실""]","18507.4","25600","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","90","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""1/4 3/8 adapter - Item 18"",""price"":""70.46"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""361"",""rating"":""4.7"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":13387.4,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3072,""payment_fee"":768,""return_buffer"":1280,""final_landed_cost"":18507.4,""final_margin_rate"":0.27705468749999995}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
"RAW_3d_printer_nozzle_0.4mm_0_g9xja","[자동번역] 3d printer nozzle 0.4mm - 상품 0","3D_PRINTER","https://item.taobao.com/item.htm?id=RAW_3d_printer_nozzle_0.4mm_0_g9xja","REJECTED","COLLECTED","BLOCKED_BY_RISK","REJECTED","[]","[""법적/인증/브랜드 리스크""]","[]","[]","0.21011111111111108","5","100","리뷰 100건 이상, 평점 4.8 초과, 배송 신뢰도 높음","NONE","NONE","NONE","[""final_margin_rate 불확실""]","13507.1","17100","2026-04-26T11:07:52.174Z","","false","false","false","false","false","false","","70","30","{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""3d printer nozzle 0.4mm - Item 0"",""price"":""53.09"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: REPLACEMENT"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""121"",""rating"":""4.9"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:13:15.954Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":10087.1,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2052,""payment_fee"":513,""return_buffer"":855,""final_landed_cost"":13507.1,""final_margin_rate"":0.21011111111111108}","{""selling_title_draft"":"""",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: REPLACEMENT"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
