productId,title,category,source_url,screening_status,sourcing_status,upload_lock_status,result,rejection_gates,rejection_reasons,approval_reasons,risk_keywords,margin_rate,option_count,supplier_score,supplier_score_reason,review_reason_type,review_priority,watchlist_reason_type,estimated_cost,estimated_sale_price,checked_at,bundle_suggestion,is_risk_override_downgraded,is_marketable_but_high_risk,is_safe_but_low_marketability,is_low_price_consumable,is_detail_page_ready,is_upload_ready,upload_ready_blocked_reason,visibility_score,cs_burden_score,keyword_quality_info,source_evidence,verification_status,cost_analysis,detail_page_data
RAW_cable_management_clip_0_tuiwg,[자동번역] cable management clip - 상품 0,OFFICE,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_0_tuiwg,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""반복구매/소모품 성격"",""국내에서 구하기 불편한 부속품""]",[],0.22486486486486487,3,100,"리뷰 100건 이상, 배송 신뢰도 높음",NONE,NONE,NONE,2868,3700,2026-04-26T10:43:07.168Z,,,,,,,,,70,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 0"",""price"":""11.20"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""896"",""rating"":""4.4"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.161Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":2128,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":444,""payment_fee"":111,""return_buffer"":185,""final_landed_cost"":2868,""final_margin_rate"":0.22486486486486487}","{""selling_title_draft"":""[규격 확인] [자동번역] cable management clip - 상품 0"",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""주요 스펙 누락""],""warnings"":[]}"
RAW_cable_management_clip_7_48j6u,[자동번역] cable management clip - 상품 7,OFFICE,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_7_48j6u,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],[],"[""국내에서 구하기 불편한 부속품"",""판매 흔적 존재""]",[],0.02044525547445258,10,100,"리뷰 100건 이상, 배송 신뢰도 높음",NONE,NONE,NONE,13419.9,13700,2026-04-26T10:43:07.168Z,,,,,,,,,80,30,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 7"",""price"":""56.21"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""475"",""rating"":""4.1"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.161Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":10679.9,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1644,""payment_fee"":411,""return_buffer"":685,""final_landed_cost"":13419.9,""final_margin_rate"":0.02044525547445258}","{""selling_title_draft"":""[규격 확인] [자동번역] cable management clip - 상품 7"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""옵션 규격 불명확""],""warnings"":[]}"
RAW_cable_management_clip_14_sidt0,[자동번역] cable management clip - 상품 14,OFFICE,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_14_sidt0,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],[],"[""반복구매/소모품 성격"",""판매 흔적 존재""]",[],0.041124260355029585,9,100,리뷰 100건 이상,NONE,NONE,NONE,16205,16900,2026-04-26T10:43:07.168Z,,,,,,,,,70,30,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 14"",""price"":""67.50"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""486"",""rating"":""4.3"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.161Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":12825,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":2028,""payment_fee"":507,""return_buffer"":845,""final_landed_cost"":16205,""final_margin_rate"":0.041124260355029585}","{""selling_title_draft"":""[규격 확인] [자동번역] cable management clip - 상품 14"",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""주요 스펙 누락"",""옵션 규격 불명확""],""warnings"":[]}"
RAW_cable_management_clip_15_dsy26,[자동번역] cable management clip - 상품 15,OFFICE,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_15_dsy26,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""판매 흔적 존재""]",[],0.273887323943662,2,76,리뷰 및 평점 근거 부족,NONE,NONE,NONE,5155.4,7100,2026-04-26T10:43:07.168Z,,,,,,1,,,80,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 15"",""price"":""19.66"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""0"",""rating"":""4.4"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.161Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":3735.4,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":852,""payment_fee"":213,""return_buffer"":355,""final_landed_cost"":5155.4,""final_margin_rate"":0.273887323943662}","{""selling_title_draft"":""[규격 확인] [자동번역] cable management clip - 상품 15"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
RAW_cable_management_clip_17_qsjtb,[자동번역] cable management clip - 상품 17,OFFICE,https://item.taobao.com/item.htm?id=RAW_cable_management_clip_17_qsjtb,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],[],"[""국내에서 구하기 불편한 부속품""]",[],0.03516037735849063,1,100,리뷰 100건 이상,NONE,NONE,NONE,10227.3,10600,2026-04-26T10:43:07.168Z,,,,,,,,,80,30,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""cable management clip - Item 17"",""price"":""42.67"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""583"",""rating"":""4.7"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":8107.3,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1272,""payment_fee"":318,""return_buffer"":530,""final_landed_cost"":10227.3,""final_margin_rate"":0.03516037735849063}","{""selling_title_draft"":""[규격 확인] [자동번역] cable management clip - 상품 17"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: PROBLEM_SOLVE"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""옵션 규격 불명확""],""warnings"":[]}"
RAW_rubber_bumper_pad_0_3u1uh,[자동번역] rubber bumper pad - 상품 0,HARDWARE,https://item.taobao.com/item.htm?id=RAW_rubber_bumper_pad_0_3u1uh,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""반복구매/소모품 성격"",""판매 흔적 존재""]",[],0.23187654320987652,3,100,"리뷰 100건 이상, 배송 신뢰도 높음",NONE,NONE,NONE,6221.8,8100,2026-04-26T10:43:07.168Z,,,,,,,,,70,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""rubber bumper pad - Item 0"",""price"":""24.22"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""111"",""rating"":""4.4"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":4601.8,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":972,""payment_fee"":243,""return_buffer"":405,""final_landed_cost"":6221.8,""final_margin_rate"":0.23187654320987652}","{""selling_title_draft"":""[규격 확인] [자동번역] rubber bumper pad - 상품 0"",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""주요 스펙 누락""],""warnings"":[]}"
RAW_bicycle_valve_adapter_0_vyqww,[자동번역] bicycle valve adapter - 상품 0,BICYCLE,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_0_vyqww,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""반복구매/소모품 성격""]",[],0.34135511363636367,10,100,"리뷰 100건 이상, 배송 신뢰도 높음",NONE,NONE,NONE,23184.3,35200,2026-04-26T10:43:07.169Z,,,,,,,,,70,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""bicycle valve adapter - Item 0"",""price"":""84.97"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Size: Standard"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""257"",""rating"":""4.3"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":16144.3,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":4224,""payment_fee"":1056,""return_buffer"":1760,""final_landed_cost"":23184.3,""final_margin_rate"":0.34135511363636367}","{""selling_title_draft"":""[규격 확인] [자동번역] bicycle valve adapter - 상품 0"",""short_description"":"""",""key_specifications"":""Size: Standard"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""주요 스펙 누락""],""warnings"":[]}"
RAW_bicycle_valve_adapter_15_j13qw,[자동번역] bicycle valve adapter - 상품 15,BICYCLE,https://item.taobao.com/item.htm?id=RAW_bicycle_valve_adapter_15_j13qw,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""국내에서 구하기 불편한 부속품""]",[],0.4482306238185255,4,100,"리뷰 100건 이상, 배송 신뢰도 높음",NONE,NONE,NONE,29188.6,52900,2026-04-26T10:43:07.169Z,,,,,,1,,,80,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""bicycle valve adapter - Item 15"",""price"":""97.94"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""980"",""rating"":""4.5"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":18608.6,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":6348,""payment_fee"":1587,""return_buffer"":2645,""final_landed_cost"":29188.6,""final_margin_rate"":0.4482306238185255}","{""selling_title_draft"":""[규격 확인] [자동번역] bicycle valve adapter - 상품 15"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
RAW_clamp_jig_0_7shml,[자동번역] clamp jig - 상품 0,HARDWARE,https://item.taobao.com/item.htm?id=RAW_clamp_jig_0_7shml,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""반복구매/소모품 성격"",""국내에서 구하기 불편한 부속품""]",[],0.10687012987012982,5,100,"리뷰 100건 이상, 배송 신뢰도 높음",NONE,NONE,NONE,6877.1,7700,2026-04-26T10:43:07.169Z,,,,,,1,,,80,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""clamp jig - Item 0"",""price"":""28.09"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""483"",""rating"":""4.1"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":5337.1,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":924,""payment_fee"":231,""return_buffer"":385,""final_landed_cost"":6877.1,""final_margin_rate"":0.10687012987012982}","{""selling_title_draft"":""[규격 확인] [자동번역] clamp jig - 상품 0"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
RAW_clamp_jig_7_mof5r,[자동번역] clamp jig - 상품 7,HARDWARE,https://item.taobao.com/item.htm?id=RAW_clamp_jig_7_mof5r,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],[],"[""판매 흔적 존재""]",[],-0.006866666666666586,7,100,리뷰 100건 이상,NONE,NONE,NONE,13592.699999999999,13500,2026-04-26T10:43:07.169Z,,,,,,,,,80,30,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""clamp jig - Item 7"",""price"":""57.33"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""178"",""rating"":""4.4"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":10892.699999999999,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1620,""payment_fee"":405,""return_buffer"":675,""final_landed_cost"":13592.699999999999,""final_margin_rate"":-0.006866666666666586}","{""selling_title_draft"":""[규격 확인] [자동번역] clamp jig - 상품 7"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""옵션 규격 불명확""],""warnings"":[]}"
RAW_clamp_jig_8_ezgb3,[자동번역] clamp jig - 상품 8,HARDWARE,https://item.taobao.com/item.htm?id=RAW_clamp_jig_8_ezgb3,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],[],"[""반복구매/소모품 성격"",""국내에서 구하기 불편한 부속품""]",[],-0.030434343434343543,7,96,특이사항 없음,NONE,NONE,NONE,10201.300000000001,9900,2026-04-26T10:43:07.169Z,,,,,,,,,80,30,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""clamp jig - Item 8"",""price"":""43.27"",""shipping_fee"":""0.00"",""option_name"":""Type A"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""2"",""rating"":""4.5"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""NORMAL"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.162Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":8221.300000000001,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":1188,""payment_fee"":297,""return_buffer"":495,""final_landed_cost"":10201.300000000001,""final_margin_rate"":-0.030434343434343543}","{""selling_title_draft"":""[규격 확인] [자동번역] clamp jig - 상품 8"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[""옵션 규격 불명확""],""warnings"":[]}"
RAW_clamp_jig_15_tvli2,[자동번역] clamp jig - 상품 15,HARDWARE,https://item.taobao.com/item.htm?id=RAW_clamp_jig_15_tvli2,REJECTED,COLLECTED,BLOCKED_BY_RISK,REJECTED,[],"[""법적/인증/브랜드 리스크""]","[""반복구매/소모품 성격"",""국내에서 구하기 불편한 부속품""]",[],0.4319350180505415,7,100,배송 신뢰도 높음,NONE,NONE,NONE,15735.4,27700,2026-04-26T10:43:07.170Z,,,,,,1,,,80,50,"{""intent"":""SPEC_MATCH"",""buyer"":""PROFESSIONAL""}","{""title"":""clamp jig - Item 15"",""price"":""53.66"",""shipping_fee"":""0.00"",""option_name"":""1/4"",""spec_text"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""component_text"":""1x Screw Adapter"",""seller_name"":""Great Parts Store"",""review_count"":""93"",""rating"":""4.0"",""stock_status"":""IN_STOCK"",""shipping_reliability_hint"":""FAST"",""recent_sales_hint"":""EXIST"",""checked_at"":""2026-04-26T10:43:07.163Z""}","{""original_page_checked"":false,""spec_verified"":false,""component_verified"":false,""compatibility_verified"":false,""price_verified"":false,""shipping_cost_verified"":false,""supplier_stock_verified"":false,""decision"":""HOLD""}","{""source_price_krw"":10195.4,""source_shipping_krw"":0,""int_shipping_krw"":0,""platform_fee"":3324,""payment_fee"":831,""return_buffer"":1385,""final_landed_cost"":15735.4,""final_margin_rate"":0.4319350180505415}","{""selling_title_draft"":""[규격 확인] [자동번역] clamp jig - 상품 15"",""short_description"":"""",""key_specifications"":""Material: Metal, Size: 1/4 to 3/8, Keyword Intent: SPEC_MATCH"",""package_components"":""1x Screw Adapter"",""compatible_with"":"""",""not_compatible_with"":"""",""usage_notice"":"""",""size_notice"":"""",""shipping_notice"":"""",""return_notice"":"""",""overseas_purchase_notice"":"""",""customer_check_before_order"":"""",""blockers"":[],""warnings"":[]}"
